,Unnamed: 0,Players,Result,Accuracy,Moves,Date,Unnamed: 6,game_link
30,5 min,Mikemasked  (745)  zainsiddiqii  (787),1  0,60.7  61.3,25,"Feb 11, 2021",,https://www.chess.com/game/live/6069589497
31,5 min,zainsiddiqii  (795)  davidgrupp  (788),1  0,69.3  25.2,37,"Feb 11, 2021",,https://www.chess.com/game/live/6069677427
32,5 min,OnlyTheDuck  (765)  zainsiddiqii  (802),0  1,34.4  38.2,62,"Feb 11, 2021",,https://www.chess.com/game/live/6069726252
33,5 min,l1e9o9n7  (833)  zainsiddiqii  (795),1  0,74.2  70,51,"Feb 11, 2021",,https://www.chess.com/game/live/6069799909
34,5 min,Superx704  (808)  zainsiddiqii  (804),0  1,21.1  50.6,38,"Feb 11, 2021",,https://www.chess.com/game/live/6069840599
35,5 min,zainsiddiqii  (802)  forvitinn  (723),½  ½,75.6  76.5,56,"Feb 11, 2021",,https://www.chess.com/game/live/6069910588
36,5 min,selskei  (880)  zainsiddiqii  (796),1  0,74.7  55.8,18,"Feb 11, 2021",,https://www.chess.com/game/live/6070885369
37,5 min,JasonEDRN  (802)  zainsiddiqii  (788),1  0,58.9  29.3,9,"Feb 11, 2021",,https://www.chess.com/game/live/6072208855
38,5 min,zainsiddiqii  (797)  jollie597  (818),1  0,,3,"Feb 11, 2021",,https://www.chess.com/game/live/6073761116
39,5 min,zainsiddiqii  (804)  KixotEus  (739),1  0,79.8  69.4,17,"Feb 11, 2021",,https://www.chess.com/game/live/6077959925
40,5 min,zainsiddiqii  (812)  Borkowsky  (800),1  0,88.7  66.7,7,"Feb 11, 2021",,https://www.chess.com/game/live/6082759611
41,5 min,zainsiddiqii  (805)  chiflado  (860),0  1,77  87.9,45,"Feb 11, 2021",,https://www.chess.com/game/live/6086670793
42,5 min,clemand3  (802)  zainsiddiqii  (797),1  0,82.1  67.9,36,"Feb 11, 2021",,https://www.chess.com/game/live/6086728618
43,5 min,Julesm14  (831)  zainsiddiqii  (790),1  0,73.7  63.2,30,"Feb 11, 2021",,https://www.chess.com/game/live/6086760501
44,5 min,zainsiddiqii  (799)  Julesm14  (822),1  0,60.6  57.2,27,"Feb 11, 2021",,https://www.chess.com/game/live/6086877045
45,5 min,zainsiddiqii  (791)  Lonepsi  (821),0  1,9.1  72.4,24,"Feb 11, 2021",,https://www.chess.com/game/live/6088137937
46,5 min,TomAshmore  (845)  zainsiddiqii  (784),1  0,83.8  72.1,28,"Feb 11, 2021",,https://www.chess.com/game/live/6088204436
47,1 min,alph3xlaz0n3  (395)  zainsiddiqii  (577),0  1,13.6  53.9,30,"Feb 11, 2021",,https://www.chess.com/game/live/6088326929
48,5 min,cavemanvancouver  (765)  zainsiddiqii  (775),1  0,63.5  60.5,41,"Feb 12, 2021",,https://www.chess.com/game/live/6089510871
49,5 min,zainsiddiqii  (767)  cavemanvancouver  (773),0  1,68.3  71.4,42,"Feb 12, 2021",,https://www.chess.com/game/live/6090393026
0,5 min,cavemanvancouver  (765)  zainsiddiqii  (775),0  1,68.6  80.5,36,"Feb 12, 2021",,https://www.chess.com/game/live/5900312365
1,5 min,zainsiddiqii  (767)  cavemanvancouver  (773),0  1,49.6  53.5,35,"Feb 12, 2021",,https://www.chess.com/game/live/5922717305
2,5 min,cavemanvancouver  (765)  zainsiddiqii  (775),0  1,17.9  83.3,32,"Feb 12, 2021",,https://www.chess.com/game/live/5923131073
3,5 min,zainsiddiqii  (783)  cavemanvancouver  (757),1  0,28.2  8.8,31,"Feb 12, 2021",,https://www.chess.com/game/live/5923181350
4,5 min,zainsiddiqii  (776)  StitchLaB  (826),0  1,52.1  63.2,26,"Feb 12, 2021",,https://www.chess.com/game/live/5927374018
5,5 min,Eestwa  (787)  zainsiddiqii  (776),½  ½,66.9  67.8,53,"Feb 12, 2021",,https://www.chess.com/game/live/5930521599
6,5 min,GregDou974  (804)  zainsiddiqii  (785),0  1,65.4  70.7,17,"Feb 12, 2021",,https://www.chess.com/game/live/5930543392
7,5 min,zainsiddiqii  (776)  neilm1984  (767),0  1,10.3  15.7,29,"Feb 12, 2021",,https://www.chess.com/game/live/5930567172
8,5 min,SonicEleven  (704)  zainsiddiqii  (783),0  1,44  51.2,50,"Feb 12, 2021",,https://www.chess.com/game/live/5930631626
9,5 min,t1metraveller  (766)  zainsiddiqii  (791),0  1,62.3  42.9,49,"Feb 12, 2021",,https://www.chess.com/game/live/5930695382
10,5 min,yourbestfriend27  (710)  zainsiddiqii  (797),0  1,47.2  59.1,34,"Feb 12, 2021",,https://www.chess.com/game/live/5941443209
11,5 min,zainsiddiqii  (805)  alexandermcn  (800),1  0,71.9  65.1,21,"Feb 12, 2021",,https://www.chess.com/game/live/5946313139
12,10 min,zainsiddiqii  (1055)  beerboy707  (1096),0  1,89.1  70.3,31,"Feb 12, 2021",,https://www.chess.com/game/live/6006746495
13,10 min,Rrrdumi  (1059)  zainsiddiqii  (1063),0  1,65.1  71.5,65,"Feb 12, 2021",,https://www.chess.com/game/live/6006877961
14,5 min,zainsiddiqii  (797)  OneOfTheNine  (819),0  1,55.5  75.4,41,"Feb 12, 2021",,https://www.chess.com/game/live/6007027072
15,5 min,ivansalum  (782)  zainsiddiqii  (805),0  1,56.4  62.8,28,"Feb 12, 2021",,https://www.chess.com/game/live/6028467880
16,5 min,zainsiddiqii  (799)  mrPhilippe  (878),0  1,84  83.8,25,"Feb 12, 2021",,https://www.chess.com/game/live/6028546901
17,5 min,zainsiddiqii  (790)  JGold32  (742),0  1,69.4  77.8,35,"Feb 12, 2021",,https://www.chess.com/game/live/6053450807
18,5 min,zainsiddiqii  (781)  Power_Of_Evil  (767),0  1,55.7  65.1,31,"Feb 12, 2021",,https://www.chess.com/game/live/6053488296
19,5 min,Power_Of_Evil  (775)  zainsiddiqii  (773),1  0,74.6  56.6,40,"Feb 12, 2021",,https://www.chess.com/game/live/6053566423
20,5 min,adrianmarius1  (827)  zainsiddiqii  (766),1  0,78.4  66.4,29,"Feb 12, 2021",,https://www.chess.com/game/live/6054163608
21,5 min,p1nta  (784)  zainsiddiqii  (775),0  1,,3,"Feb 12, 2021",,https://www.chess.com/game/live/6055282276
22,5 min,zainsiddiqii  (776)  solomakha  (799),½  ½,66.2  67.8,50,"Feb 12, 2021",,https://www.chess.com/game/live/6061093630
23,5 min,GlugTheUnwise  (748)  zainsiddiqii  (784),0  1,35  77.1,28,"Feb 12, 2021",,https://www.chess.com/game/live/6061177617
24,5 min,zainsiddiqii  (777)  Irasiad  (817),0  1,67.4  63.5,21,"Feb 13, 2021",,https://www.chess.com/game/live/6061254002
25,5 min,Mikeldbm  (796)  zainsiddiqii  (777),½  ½,69.9  68.1,49,"Feb 13, 2021",,https://www.chess.com/game/live/6061841537
26,5 min,zainsiddiqii  (771)  aimfeld  (850),0  1,60.9  88.9,58,"Feb 13, 2021",,https://www.chess.com/game/live/6063767736
27,5 min,zainsiddiqii  (762)  TooMuchSour  (752),0  1,32.4  61,10,"Feb 13, 2021",,https://www.chess.com/game/live/6069405293
28,5 min,oldmate88  (736)  zainsiddiqii  (770),0  1,55.8  65,28,"Feb 13, 2021",,https://www.chess.com/game/live/6069512200
29,5 min,zainsiddiqii  (778)  Kastle0  (765),1  0,78  59.3,12,"Feb 13, 2021",,https://www.chess.com/game/live/6069548527
30,5 min,zainsiddiqii  (769)  Puppeteer95  (744),0  1,54.4  69.2,15,"Feb 13, 2021",,https://www.chess.com/game/live/6069589497
31,5 min,sophie_is_pog  (679)  zainsiddiqii  (775),0  1,70.2  82,45,"Feb 13, 2021",,https://www.chess.com/game/live/6069677427
32,5 min,wheelockj6  (835)  zainsiddiqii  (785),0  1,72.5  80,44,"Feb 13, 2021",,https://www.chess.com/game/live/6069726252
33,5 min,Trampoline2115  (697)  zainsiddiqii  (791),0  1,68.4  83.5,8,"Feb 13, 2021",,https://www.chess.com/game/live/6069799909
34,5 min,zainsiddiqii  (782)  RhettOof  (778),0  1,59.8  65.7,55,"Feb 13, 2021",,https://www.chess.com/game/live/6069840599
35,5 min,zainsiddiqii  (790)  Ergterg  (779),1  0,75.8  63.1,24,"Feb 13, 2021",,https://www.chess.com/game/live/6069910588
36,5 min,pip1111  (711)  zainsiddiqii  (796),0  1,68.7  62.7,24,"Feb 13, 2021",,https://www.chess.com/game/live/6070885369
37,5 min,zainsiddiqii  (804)  abstractatomic  (783),1  0,74.8  66.4,27,"Feb 13, 2021",,https://www.chess.com/game/live/6072208855
38,5 min,edharken  (809)  zainsiddiqii  (795),1  0,61.9  13.6,19,"Feb 13, 2021",,https://www.chess.com/game/live/6073761116
39,5 min,zainsiddiqii  (802)  Alex29058  (754),1  0,,3,"Feb 13, 2021",,https://www.chess.com/game/live/6077959925
40,5 min,nahuzan  (889)  zainsiddiqii  (796),1  0,48.1  49.1,48,"Feb 13, 2021",,https://www.chess.com/game/live/6082759611
41,5 min,zainsiddiqii  (789)  PoesChess  (849),0  1,31.4  42.1,52,"Feb 13, 2021",,https://www.chess.com/game/live/6086670793
42,5|5,651709  (850)  zainsiddiqii  (790),½  ½,68.1  68.7,57,"Feb 13, 2021",,https://www.chess.com/game/live/6086728618
43,5 min,Damienkvdb  (802)  zainsiddiqii  (782),1  0,85.3  40.8,31,"Feb 13, 2021",,https://www.chess.com/game/live/6086760501
44,5|5,soledadgv  (801)  zainsiddiqii  (791),0  1,60.1  58.1,54,"Feb 13, 2021",,https://www.chess.com/game/live/6086877045
45,5|5,zainsiddiqii  (798)  ravhello  (756),1  0,31.5  37.7,36,"Feb 13, 2021",,https://www.chess.com/game/live/6088137937
46,5|5,Robapalooza  (811)  zainsiddiqii  (806),0  1,69.2  74.7,59,"Feb 13, 2021",,https://www.chess.com/game/live/6088204436
47,10 min,zainsiddiqii  (1053)  Iulian1902  (996),0  1,68.6  74.7,22,"Feb 13, 2021",,https://www.chess.com/game/live/6088326929
48,10 min,zainsiddiqii  (1044)  Square001  (1019),0  1,61.5  95.3,22,"Feb 13, 2021",,https://www.chess.com/game/live/6089510871
49,10 min,alexayyyy  (986)  zainsiddiqii  (1034),1  0,66.5  61.5,38,"Feb 13, 2021",,https://www.chess.com/game/live/6090393026
0,10 min,zainsiddiqii  (1042)  jcmorrone  (1009),1  0,85.5  74.4,64,"Feb 13, 2021",,https://www.chess.com/game/live/5900312365
1,5|5,djangofett9  (849)  zainsiddiqii  (799),1  0,13.2  23.9,42,"Feb 13, 2021",,https://www.chess.com/game/live/5922717305
2,5|5,zainsiddiqii  (792)  1-Winnable-1  (871),0  1,61.3  77.3,28,"Feb 14, 2021",,https://www.chess.com/game/live/5923131073
3,5|5,ahmedmasud  (845)  zainsiddiqii  (801),0  1,64.5  74.1,28,"Feb 14, 2021",,https://www.chess.com/game/live/5923181350
4,5|5,Camelopardus  (905)  zainsiddiqii  (795),1  0,78.8  76.2,63,"Feb 14, 2021",,https://www.chess.com/game/live/5927374018
5,5|5,grand-tilemachos  (806)  zainsiddiqii  (803),0  1,59.8  99.9,6,"Feb 14, 2021",,https://www.chess.com/game/live/5930521599
6,5|5,zainsiddiqii  (795)  blk_mrkt  (811),0  1,69.8  74.4,46,"Feb 14, 2021",,https://www.chess.com/game/live/5930543392
7,5|5,zainsiddiqii  (804)  derikaasan2  (826),1  0,84.8  68.4,29,"Feb 14, 2021",,https://www.chess.com/game/live/5930567172
8,5|5,zainsiddiqii  (794)  adityadabhi21  (743),0  1,76.9  83,46,"Feb 14, 2021",,https://www.chess.com/game/live/5930631626
9,5|5,philip8200  (900)  zainsiddiqii  (788),1  0,50.5  66.7,66,"Feb 14, 2021",,https://www.chess.com/game/live/5930695382
10,5|5,zainsiddiqii  (780)  ler2001  (791),0  1,24.6  64.4,39,"Feb 14, 2021",,https://www.chess.com/game/live/5941443209
11,10 min,zainsiddiqii  (1051)  Rolvoy  (1071),1  0,64.8  34,32,"Feb 14, 2021",,https://www.chess.com/game/live/5946313139
12,10 min,smodis11  (1045)  zainsiddiqii  (1059),0  1,78.6  92.7,43,"Feb 14, 2021",,https://www.chess.com/game/live/6006746495
13,10 min,SethLightfoot1989  (1105)  zainsiddiqii  (1052),1  0,73.4  25.9,26,"Feb 14, 2021",,https://www.chess.com/game/live/6006877961
14,10 min,zainsiddiqii  (1059)  kapustazogorkiem  (997),1  0,50.8  10.4,29,"Feb 14, 2021",,https://www.chess.com/game/live/6007027072
15,5 min,mydriasisdh  (755)  zainsiddiqii  (771),1  0,75.2  70.3,50,"Feb 14, 2021",,https://www.chess.com/game/live/6028467880
16,10 min,rodrigoweg  (1161)  zainsiddiqii  (1053),1  0,73.2  70.3,31,"Feb 14, 2021",,https://www.chess.com/game/live/6028546901
17,10 min,GroguRockinGucci  (1031)  zainsiddiqii  (1044),1  0,65.3  57.7,70,"Feb 14, 2021",,https://www.chess.com/game/live/6053450807
18,10 min,zainsiddiqii  (1051)  AaronFriend  (997),1  0,77.2  62.4,23,"Feb 14, 2021",,https://www.chess.com/game/live/6053488296
19,10 min,zainsiddiqii  (1043)  AceDamasos  (1074),0  1,46.2  21.4,27,"Feb 14, 2021",,https://www.chess.com/game/live/6053566423
20,10 min,zainsiddiqii  (1036)  BartBlunder  (1098),0  1,47.9  74.6,57,"Feb 14, 2021",,https://www.chess.com/game/live/6054163608
21,10 min,Jonahg01  (998)  zainsiddiqii  (1035),½  ½,76.2  71.8,36,"Feb 14, 2021",,https://www.chess.com/game/live/6055282276
22,10 min,zainsiddiqii  (1027)  anouar85AN  (1044),0  1,54.7  63.7,34,"Feb 14, 2021",,https://www.chess.com/game/live/6061093630
23,10 min,zainsiddiqii  (1020)  sleinj92  (1057),0  1,64.3  31.7,42,"Feb 14, 2021",,https://www.chess.com/game/live/6061177617
24,10 min,plk4  (1090)  zainsiddiqii  (1013),1  0,81.8  24.8,22,"Feb 14, 2021",,https://www.chess.com/game/live/6061254002
25,10 min,zainsiddiqii  (1004)  jojocris  (980),0  1,64.6  76.8,23,"Feb 14, 2021",,https://www.chess.com/game/live/6061841537
26,10 min,gabrielt712  (1001)  zainsiddiqii  (996),1  0,92.3  69.3,21,"Feb 14, 2021",,https://www.chess.com/game/live/6063767736
27,10 min,igor5144  (1004)  zainsiddiqii  (1004),0  1,81  72.7,28,"Feb 14, 2021",,https://www.chess.com/game/live/6069405293
28,5 min,gauravrana38  (843)  zainsiddiqii  (781),0  1,57.5  64.3,12,"Feb 14, 2021",,https://www.chess.com/game/live/6069512200
29,5 min,zainsiddiqii  (773)  Clement-13  (774),0  1,49.5  58.2,44,"Feb 14, 2021",,https://www.chess.com/game/live/6069548527
30,5 min,minirebel3  (775)  zainsiddiqii  (781),0  1,65.6  72.9,54,"Feb 14, 2021",,https://www.chess.com/game/live/6069589497
31,5 min,zainsiddiqii  (793)  tootterrif  (953),1  0,33.8  9.4,15,"Feb 15, 2021",,https://www.chess.com/game/live/6069677427
32,5 min,zainsiddiqii  (787)  sm7040  (889),0  1,50  55.6,31,"Feb 15, 2021",,https://www.chess.com/game/live/6069726252
33,5 min,zainsiddiqii  (779)  sanjairamanan  (776),0  1,71.5  82.6,7,"Feb 15, 2021",,https://www.chess.com/game/live/6069799909
34,5 min,josiaaah_m  (764)  zainsiddiqii  (770),1  0,100  63.3,8,"Feb 15, 2021",,https://www.chess.com/game/live/6069840599
35,10 min,wplong89  (991)  zainsiddiqii  (1012),0  1,65.9  68,25,"Feb 15, 2021",,https://www.chess.com/game/live/6069910588
